date,shop,total_sales
2010-03-29,Shop1,4212.93
2010-03-27,Shop1,8333.06
2010-03-26,Shop1,4704.92
2010-03-25,Shop1,3843.13
2010-03-24,Shop1,4408.52
2010-03-23,Shop1,3505.45
2010-03-22,Shop1,4640.16
2010-03-20,Shop1,5629.22
2010-03-19,Shop1,5426.89
2010-03-18,Shop1,4801.59
2010-03-17,Shop1,4445.57
2010-03-16,Shop1,3175.52
2010-03-15,Shop1,3112.73
2010-03-13,Shop1,3337.87
2010-03-12,Shop1,3305.53
2010-03-11,Shop1,2504.05
2010-03-10,Shop1,4495.38
2010-03-09,Shop1,4479.19
2010-03-08,Shop1,3949.54
2010-03-06,Shop1,7079.51
2010-03-05,Shop1,4238.08
2010-03-04,Shop1,5489.26
2010-03-03,Shop1,4441.7
2010-03-02,Shop1,2732.41
2010-03-01,Shop1,3983.32
2010-02-27,Shop1,5053.79
2010-02-26,Shop1,155.68
2010-02-25,Shop1,2282.66
2010-02-24,Shop1,3465.09
2010-02-23,Shop1,2314.53
2010-02-22,Shop1,4298.53
2010-02-20,Shop1,4251.7
2010-02-19,Shop1,2065.73
2010-02-18,Shop1,2792.05
2010-02-17,Shop1,2184.45
2010-02-16,Shop1,1530.06
2010-02-15,Shop1,6508.48
2010-02-13,Shop1,3343.97
2010-02-12,Shop1,3902.47
2010-02-11,Shop1,2984.56
2010-02-09,Shop1,4357.19
2010-02-08,Shop1,1668.31
2010-02-06,Shop1,2798.43
2010-02-05,Shop1,6980.77
2010-02-04,Shop1,4248.25
2010-02-03,Shop1,2770.53
2010-02-02,Shop1,6043.77
2010-02-01,Shop1,4662.97
2010-01-30,Shop1,6494.03
2010-01-29,Shop1,7329.15
2010-01-28,Shop1,3570.12
2010-01-27,Shop1,3914.99
2010-01-26,Shop1,4367.7
2010-01-25,Shop1,6169.99
2010-01-23,Shop1,4001.51
2010-01-22,Shop1,7425.24
2010-01-21,Shop1,1703.51
2010-01-20,Shop1,3952.79
2010-01-19,Shop1,1503.86
2010-01-18,Shop1,4703.84
2010-01-16,Shop1,3467.58
2010-01-15,Shop1,4401.96
2010-01-14,Shop1,1447.77
2010-01-13,Shop1,4094.19
2010-01-12,Shop1,2466.47
2010-01-11,Shop1,5121.88
2010-01-09,Shop1,3639.78
2010-01-08,Shop1,3275.1
2010-01-07,Shop1,1385.68
2010-01-06,Shop1,5139.09
2010-01-05,Shop1,4017.81
2010-01-04,Shop1,1792.54
2010-01-02,Shop1,3537.77
2009-12-31,Shop1,2936.95
2009-12-30,Shop1,2753.38
2009-12-29,Shop1,3751.66
2009-12-28,Shop1,2593.52
2009-12-26,Shop1,2897.08
2009-12-24,Shop1,982.83
2009-12-23,Shop1,2165.45
2009-12-22,Shop1,3047.45
2009-12-21,Shop1,2923.94
2009-12-19,Shop1,5057.79
2009-12-18,Shop1,2573.76
2009-12-17,Shop1,720.44
2009-12-16,Shop1,2824.53
2009-12-15,Shop1,3104.85
2009-12-14,Shop1,3522.81
2009-12-12,Shop1,5433.82
2009-12-11,Shop1,2741.7
2009-12-10,Shop1,4066.25
2009-12-09,Shop1,3707.05
2009-12-08,Shop1,6135.17
2009-12-07,Shop1,3614.84
2009-12-05,Shop1,4487.09
2009-12-04,Shop1,3262.53
2009-12-03,Shop1,3317.96
2009-12-02,Shop1,1924.05
2009-12-01,Shop1,4862.39
2009-11-30,Shop1,5898.88
2009-11-28,Shop1,2670.51
2009-11-27,Shop1,5149.43
2009-11-25,Shop1,4161.84
2009-11-24,Shop1,5995.63
2009-11-23,Shop1,4660.84
2009-11-21,Shop1,4826.15
2009-11-20,Shop1,3001.03
2009-11-19,Shop1,1991.47
2009-11-18,Shop1,3042.42
2009-11-17,Shop1,2824.12
2009-11-16,Shop1,3287.45
2009-11-14,Shop1,5878.97
2009-11-13,Shop1,5692.16
2009-11-12,Shop1,2575.32
2009-11-11,Shop1,6162.37
2009-11-10,Shop1,2956.45
2009-11-09,Shop1,5217.93
2009-11-07,Shop1,5381.12
2009-11-06,Shop1,4651.84
2009-11-05,Shop1,2120.92
2009-11-04,Shop1,1921.3
2009-11-03,Shop1,7072.59
2009-11-02,Shop1,852.02
2009-10-31,Shop1,4018.36
2009-10-30,Shop1,4438.81
2009-10-29,Shop1,1250.56
2009-10-28,Shop1,1719.74
2009-10-27,Shop1,2697.71
2009-10-26,Shop1,5355.31
2009-10-24,Shop1,6754.82
2009-10-23,Shop1,5229.17
2009-10-22,Shop1,1864.03
2009-10-21,Shop1,4490.56
2009-10-20,Shop1,5056.5
2009-10-19,Shop1,4417.08
2009-10-17,Shop1,6532.81
2009-10-16,Shop1,2503.95
2009-10-15,Shop1,4851.62
2009-10-14,Shop1,2199.47
2009-10-13,Shop1,1593.1
2009-10-12,Shop1,3340.53
2009-10-10,Shop1,6503.91
2009-10-09,Shop1,2940.49
2009-10-08,Shop1,109.95
2009-10-07,Shop1,1378.16
2009-10-06,Shop1,630.24
2009-10-05,Shop1,3427.18
2009-10-03,Shop1,5487.24
2009-10-02,Shop1,1291.34
2009-10-01,Shop1,1822.07
2009-09-30,Shop1,2641.55
2009-09-29,Shop1,3165.68
2009-09-28,Shop1,7947.52
2009-09-26,Shop1,4100.67
2009-09-25,Shop1,3486.07
2009-09-24,Shop1,4206.32
2009-09-23,Shop1,4741.93
2009-09-22,Shop1,4629.46
2009-09-21,Shop1,2370.05
2009-09-19,Shop1,6415.61
2009-09-18,Shop1,3980.7
2009-09-17,Shop1,2901.58
2009-09-16,Shop1,1899.65
2009-09-15,Shop1,2580.1
2009-09-14,Shop1,1925.5
2009-09-12,Shop1,4101.51
2009-09-11,Shop1,4881.86
2009-09-10,Shop1,2984.96
2009-09-09,Shop1,4476.73
2009-09-08,Shop1,2198.7
2009-09-05,Shop1,2040.49
2009-09-04,Shop1,4312.25
2009-09-03,Shop1,4805.15
2009-09-02,Shop1,2009.31
2009-09-01,Shop1,1610.53
2009-08-31,Shop1,6221.52
2009-08-29,Shop1,8420.12
2009-08-28,Shop1,5469.33
2009-08-27,Shop1,3209.88
2009-08-26,Shop1,3868.43
2009-08-25,Shop1,3071.36
2009-08-24,Shop1,2690.33
2009-08-22,Shop1,3681.53
2009-08-21,Shop1,5057.33
2009-08-20,Shop1,2256.01
2009-08-19,Shop1,5580.53
2009-08-18,Shop1,4787.03
2009-08-17,Shop1,1707.23
2009-08-15,Shop1,3459.66
2009-08-14,Shop1,2394.84
2009-08-13,Shop1,3231.97
2009-08-12,Shop1,2446.54
2009-08-11,Shop1,2644.88
2009-08-10,Shop1,1328.21
2009-08-08,Shop1,7136.72
2009-08-07,Shop1,5637.07
2009-08-06,Shop1,2736.34
2009-08-05,Shop1,2895.24
2009-08-04,Shop1,2187.97
2009-08-03,Shop1,6461.59
2009-08-01,Shop1,9302.08
2009-07-31,Shop1,3139.57
2009-07-30,Shop1,3577.88
2009-07-29,Shop1,3766.15
2009-07-28,Shop1,4272.13
2009-07-27,Shop1,866.17
2009-07-25,Shop1,4589.43
2009-07-24,Shop1,2477.09
2009-07-23,Shop1,3582.27
2009-07-22,Shop1,6327.69
2009-07-21,Shop1,5903.74
2009-07-20,Shop1,6492.27
2009-07-18,Shop1,5079.27
2009-07-17,Shop1,6112.33
2009-07-16,Shop1,1335.71
2009-07-15,Shop1,2538.62
2009-07-14,Shop1,4210.75
2009-07-13,Shop1,2642.48
2009-07-11,Shop1,6058.55
2009-07-10,Shop1,4658.63
2009-07-09,Shop1,1641.99
2009-07-08,Shop1,6036.03
2009-07-07,Shop1,1639.05
2009-07-06,Shop1,5029.96
2009-07-03,Shop1,7242.23
2009-07-02,Shop1,3122.07
2009-07-01,Shop1,4532.35
2009-06-30,Shop1,4031.21
2009-06-29,Shop1,4061.71
2009-06-27,Shop1,6152.79
2009-06-26,Shop1,3047.1
2009-06-25,Shop1,5230.1
2009-06-24,Shop1,6105.1
2009-06-23,Shop1,3530.61
2009-06-22,Shop1,4243.49
2009-06-20,Shop1,8038.06
2009-06-19,Shop1,3601.78
2009-06-18,Shop1,3193.3
2009-06-17,Shop1,3830.69
2009-06-16,Shop1,2813.45
2009-06-15,Shop1,5519.72
2009-06-13,Shop1,7075.78
2009-06-12,Shop1,6280.27
2009-06-11,Shop1,1863.0
2009-06-10,Shop1,1770.41
2009-06-09,Shop1,6059.28
2009-06-08,Shop1,2176.6
2009-06-06,Shop1,5628.81
2009-06-05,Shop1,2408.13
2009-06-04,Shop1,1148.28
2009-06-03,Shop1,4051.87
2009-06-02,Shop1,3099.51
2009-06-01,Shop1,3128.02
2009-05-30,Shop1,6019.82
2009-05-29,Shop1,2706.49
2009-05-28,Shop1,4826.69
2009-05-27,Shop1,6501.47
2009-05-26,Shop1,6981.68
2009-05-23,Shop1,2908.41
2009-05-22,Shop1,7855.05
2009-05-21,Shop1,3896.14
2009-05-20,Shop1,4389.18
2009-05-19,Shop1,5055.82
2009-05-18,Shop1,2799.49
2009-05-16,Shop1,5888.37
2009-05-15,Shop1,10131.56
2009-05-14,Shop1,3825.97
2009-05-13,Shop1,2535.47
2009-05-12,Shop1,4022.19
2009-05-11,Shop1,3735.89
2009-05-09,Shop1,4920.62
2009-05-08,Shop1,4885.06
2009-05-07,Shop1,3485.47
2009-05-06,Shop1,3008.92
2009-05-05,Shop1,3189.31
2009-05-04,Shop1,3414.83
2009-05-02,Shop1,6001.94
2009-05-01,Shop1,4546.02
2009-04-30,Shop1,1629.72
2009-04-29,Shop1,8428.58
2009-04-28,Shop1,3273.62
2009-04-27,Shop1,3316.64
2009-04-25,Shop1,6816.84
2009-04-24,Shop1,3568.89
2009-04-23,Shop1,1932.35
2009-04-22,Shop1,663.45
2009-04-21,Shop1,808.32
2009-04-20,Shop1,1492.07
2009-04-18,Shop1,5428.2
2009-04-17,Shop1,3023.75
2009-04-16,Shop1,5918.49
2009-04-15,Shop1,1718.31
2009-04-14,Shop1,5364.32
2009-04-13,Shop1,5228.9
2009-04-11,Shop1,5689.78
2009-04-10,Shop1,4430.49
2009-04-09,Shop1,2024.11
2009-04-08,Shop1,3664.54
2009-04-07,Shop1,2551.59
2009-04-06,Shop1,2257.4
2009-04-04,Shop1,3748.44
2009-04-03,Shop1,5723.03
2009-04-02,Shop1,1731.75
2009-04-01,Shop1,3695.84
2009-03-31,Shop1,3280.02
2009-03-30,Shop1,2829.8
2009-03-28,Shop1,2324.74
2009-03-27,Shop1,4389.64
2009-03-26,Shop1,331.97
2009-03-25,Shop1,1316.88
2009-03-24,Shop1,2987.52
2009-03-23,Shop1,4517.18
2009-03-21,Shop1,2976.23
2009-03-20,Shop1,1620.5
2009-03-19,Shop1,795.96
2009-03-18,Shop1,1980.38
2009-03-17,Shop1,3802.87
2009-03-16,Shop1,503.56
2009-03-14,Shop1,7247.78
2009-03-13,Shop1,7990.62
2009-03-12,Shop1,1202.64
2009-03-11,Shop1,4156.41
2009-03-10,Shop1,1770.93
2009-03-09,Shop1,3403.78
2009-03-07,Shop1,6162.22
2009-03-06,Shop1,3798.9
2009-03-05,Shop1,1241.36
2009-03-04,Shop1,2374.21
2009-03-03,Shop1,3058.06
2009-03-02,Shop1,2230.82
2009-02-28,Shop1,7407.44
2009-02-27,Shop1,3516.26
2009-02-26,Shop1,1403.94
2009-02-25,Shop1,3217.49
2009-02-24,Shop1,3745.89
2009-02-23,Shop1,2308.03
2009-02-21,Shop1,4148.12
2009-02-20,Shop1,733.14
2009-02-19,Shop1,1173.91
2009-02-18,Shop1,1563.08
2009-02-17,Shop1,3325.09
2009-02-16,Shop1,4667.28
2009-02-14,Shop1,5166.82
2009-02-13,Shop1,3215.11
2009-02-12,Shop1,2061.81
2009-02-11,Shop1,4948.52
2009-02-10,Shop1,4049.01
2009-02-09,Shop1,4582.56
2009-02-07,Shop1,5559.36
2009-02-06,Shop1,1519.42
2009-02-05,Shop1,1565.92
2009-02-04,Shop1,2051.59
2009-02-03,Shop1,1068.13
2009-02-02,Shop1,1100.89
2009-01-31,Shop1,3578.49
2009-01-30,Shop1,2676.09
2009-01-29,Shop1,2466.84
2009-01-28,Shop1,2288.39
2009-01-27,Shop1,2988.52
2009-01-26,Shop1,3653.99
2009-01-24,Shop1,5692.94
2009-01-23,Shop1,5218.38
2009-01-22,Shop1,1847.93
2009-01-21,Shop1,904.34
2009-01-20,Shop1,2010.44
2009-01-19,Shop1,1548.58
2009-01-17,Shop1,6595.78
2009-01-16,Shop1,1982.32
2009-01-15,Shop1,1257.59
2009-01-14,Shop1,1174.95
2009-01-13,Shop1,4712.56
2009-01-12,Shop1,7408.95
2009-01-10,Shop1,2700.3
2009-01-09,Shop1,2633.9
2009-01-08,Shop1,178.76
2009-01-07,Shop1,1153.86
2009-01-06,Shop1,7824.15
2009-01-05,Shop1,1671.87
2009-01-03,Shop1,2836.52
2009-01-02,Shop1,5502.87
2008-12-31,Shop1,3435.61
2008-12-30,Shop1,2983.93
2008-12-29,Shop1,2864.05
2008-12-27,Shop1,2426.26
2008-12-26,Shop1,797.28
2008-12-24,Shop1,1541.84
2008-12-23,Shop1,6661.03
2008-12-22,Shop1,2383.39
2008-12-20,Shop1,3032.22
2008-12-19,Shop1,3287.38
2008-12-18,Shop1,5419.18
2008-12-17,Shop1,1611.94
2008-12-16,Shop1,3810.5
2008-12-15,Shop1,1856.21
2008-12-13,Shop1,6912.77
2008-12-12,Shop1,1448.77
2008-12-11,Shop1,1633.78
2008-12-10,Shop1,3984.54
2008-12-09,Shop1,4105.38
2008-12-08,Shop1,2311.65
2008-12-06,Shop1,5096.08
2008-12-05,Shop1,3534.5
2008-12-04,Shop1,1321.26
2008-12-03,Shop1,1436.08
2008-12-02,Shop1,2680.16
2008-12-01,Shop1,2792.68
2008-11-29,Shop1,2506.27
2008-11-28,Shop1,575.79
2008-11-26,Shop1,1003.35
2008-11-25,Shop1,2111.0
2008-11-24,Shop1,2324.03
2008-11-22,Shop1,2321.65
2008-11-21,Shop1,4727.33
2008-11-20,Shop1,3025.42
2008-11-19,Shop1,1119.14
2008-11-18,Shop1,2572.86
2008-11-17,Shop1,852.76
2008-11-15,Shop1,6082.36
2008-11-14,Shop1,3905.2
2008-11-13,Shop1,4669.64
2008-11-12,Shop1,2951.61
2008-11-11,Shop1,2384.38
2008-11-10,Shop1,3602.87
2008-11-08,Shop1,4533.4
2008-11-07,Shop1,2964.62
2008-11-06,Shop1,3194.83
2008-11-05,Shop1,2188.4
2008-11-04,Shop1,2708.58
2008-11-03,Shop1,1550.0
2008-11-01,Shop1,3920.6
2008-10-31,Shop1,1560.1
2008-10-30,Shop1,1285.0
2008-10-29,Shop1,1025.63
2008-10-28,Shop1,2491.29
2008-10-27,Shop1,971.3
2008-10-25,Shop1,2247.18
2008-10-24,Shop1,4686.91
2008-10-23,Shop1,1505.32
2008-10-22,Shop1,1985.83
2008-10-21,Shop1,1802.26
2008-10-20,Shop1,4259.23
2008-10-18,Shop1,3304.75
2008-10-17,Shop1,2167.22
2008-10-16,Shop1,2006.84
2008-10-15,Shop1,2787.67
2008-10-14,Shop1,2278.21
2008-10-13,Shop1,4023.91
2008-10-11,Shop1,4184.74
2008-10-10,Shop1,3132.98
2008-10-09,Shop1,277.66
2008-10-08,Shop1,646.37
2008-10-07,Shop1,4277.94
2008-10-06,Shop1,2091.44
2008-10-04,Shop1,3710.19
2008-10-03,Shop1,1729.96
2008-10-02,Shop1,4427.73
2008-10-01,Shop1,3291.54
2008-09-30,Shop1,2223.09
2008-09-29,Shop1,5124.1
2008-09-27,Shop1,3455.36
2008-09-26,Shop1,928.82
2008-09-25,Shop1,2746.67
2008-09-24,Shop1,1228.75
2008-09-23,Shop1,5394.27
2008-09-22,Shop1,3415.91
2008-09-20,Shop1,4892.85
2008-09-19,Shop1,3561.78
2008-09-18,Shop1,3907.96
2008-09-17,Shop1,2436.93
2008-09-16,Shop1,3950.14
2008-09-15,Shop1,5275.17
2008-09-13,Shop1,3290.03
2008-09-12,Shop1,4123.1
2008-09-11,Shop1,1199.45
2008-09-10,Shop1,3153.53
2008-09-09,Shop1,1618.14
2008-09-08,Shop1,618.22
2008-09-06,Shop1,3009.25
2008-09-05,Shop1,5159.97
2008-09-04,Shop1,9232.05
2008-09-03,Shop1,2085.79
2008-09-02,Shop1,1995.1
2008-08-30,Shop1,1416.22
2008-08-29,Shop1,1293.38
2008-08-28,Shop1,2085.77
2008-08-27,Shop1,3056.95
2008-08-26,Shop1,6881.73
2008-08-25,Shop1,3456.46
2008-08-23,Shop1,5792.25
2008-08-22,Shop1,1984.59
2008-08-21,Shop1,2962.03
2008-08-20,Shop1,4859.13
2008-08-19,Shop1,2608.49
2008-08-18,Shop1,1567.24
2008-08-16,Shop1,2039.0
2008-08-15,Shop1,4396.08
2008-08-14,Shop1,1420.31
2008-08-13,Shop1,2994.08
2008-08-12,Shop1,3674.22
2008-08-11,Shop1,1982.25
2008-08-09,Shop1,5048.57
2008-08-08,Shop1,1765.29
2008-08-07,Shop1,2043.73
2008-08-06,Shop1,6100.66
2008-08-05,Shop1,2208.53
2008-08-04,Shop1,2270.68
2008-08-02,Shop1,7275.12
2008-08-01,Shop1,3130.61
2008-07-31,Shop1,1932.21
2008-07-30,Shop1,3692.57
2008-07-29,Shop1,5593.2
2008-07-28,Shop1,1454.28
2008-07-26,Shop1,2990.49
2008-07-25,Shop1,1181.76
2008-07-24,Shop1,5028.88
2008-07-23,Shop1,1491.47
2008-07-22,Shop1,3297.49
2008-07-21,Shop1,4365.32
2008-07-19,Shop1,6179.41
2008-07-18,Shop1,1749.82
2008-07-17,Shop1,1247.13
2008-07-16,Shop1,1654.74
2008-07-15,Shop1,3427.88
2008-07-14,Shop1,5390.16
2008-07-12,Shop1,3556.65
2008-07-11,Shop1,3251.73
2008-07-10,Shop1,2848.71
2008-07-09,Shop1,1621.47
2008-07-08,Shop1,3349.75
2008-07-07,Shop1,3857.23
2008-07-05,Shop1,6354.6
2008-07-03,Shop1,2473.43
2008-07-02,Shop1,4694.42
2008-07-01,Shop1,4174.19
2008-06-30,Shop1,1513.31
2008-06-28,Shop1,8515.9
2008-06-27,Shop1,1637.09
2008-06-26,Shop1,947.61
2008-06-25,Shop1,4036.14
2008-06-24,Shop1,5103.29
2008-06-23,Shop1,4861.61
2008-06-21,Shop1,6578.24
2008-06-20,Shop1,7425.38
2008-06-19,Shop1,1419.22
2008-06-18,Shop1,3075.2
2008-06-17,Shop1,203.45
2008-06-16,Shop1,1752.62
2008-06-14,Shop1,6625.18
2008-06-13,Shop1,1668.22
2008-06-12,Shop1,3775.07
2008-06-11,Shop1,4393.48
2008-06-10,Shop1,4199.44
2008-06-09,Shop1,4474.15
2008-06-07,Shop1,4769.75
2008-06-06,Shop1,812.12
2008-06-05,Shop1,1188.8
2008-06-04,Shop1,6147.42
2008-06-03,Shop1,3900.29
2008-06-02,Shop1,6448.48
2008-05-31,Shop1,7987.27
2008-05-30,Shop1,5072.32
2008-05-29,Shop1,4651.48
2008-05-28,Shop1,4169.1
2008-05-27,Shop1,2814.85
2008-05-24,Shop1,6706.2
2008-05-23,Shop1,4680.64
2008-05-22,Shop1,2679.62
2008-05-21,Shop1,4006.97
2008-05-20,Shop1,9531.14
2008-05-19,Shop1,5138.19
2008-05-17,Shop1,6026.32
2008-05-16,Shop1,2565.28
2008-05-15,Shop1,6662.46
2008-05-14,Shop1,4821.58
2008-05-13,Shop1,1677.83
2008-05-12,Shop1,2085.95
2008-05-10,Shop1,4928.47
2008-05-09,Shop1,4181.77
2008-05-08,Shop1,3837.76
2008-05-07,Shop1,5611.91
2008-05-06,Shop1,8899.66
2008-05-05,Shop1,2245.62
2008-05-03,Shop1,6128.77
2008-05-02,Shop1,5890.89
2008-05-01,Shop1,2975.76
2008-04-30,Shop1,2897.3
2008-04-29,Shop1,3741.98
2008-04-28,Shop1,3721.59
2008-04-26,Shop1,8162.46
2008-04-25,Shop1,4974.12
2008-04-24,Shop1,1666.45
2008-04-23,Shop1,7078.78
2008-04-22,Shop1,3612.35
2008-04-21,Shop1,7027.88
2008-04-19,Shop1,5170.09
2008-04-18,Shop1,8596.56
2008-04-17,Shop1,2043.41
2008-04-16,Shop1,3738.98
2008-04-15,Shop1,2088.58
2008-04-14,Shop1,3707.42
2008-04-12,Shop1,7588.58
2008-04-11,Shop1,8023.73
2008-04-10,Shop1,3265.87
2008-04-09,Shop1,1406.17
2008-04-08,Shop1,4239.06
2008-04-07,Shop1,4738.9
2008-04-05,Shop1,6438.82
2008-04-04,Shop1,3248.33
2008-04-03,Shop1,2660.2
2008-04-02,Shop1,4163.51
2008-04-01,Shop1,2042.31
2008-03-31,Shop1,2800.33
2008-03-29,Shop1,6790.51
2008-03-28,Shop1,1936.09
2008-03-27,Shop1,3234.76
2008-03-26,Shop1,5055.22
2008-03-25,Shop1,6504.36
2008-03-24,Shop1,3835.03
2008-03-22,Shop1,4704.98
2008-03-21,Shop1,4217.94
2008-03-20,Shop1,1795.24
2008-03-19,Shop1,3259.34
2008-03-18,Shop1,5176.97
2008-03-17,Shop1,1159.8
2008-03-15,Shop1,9112.31
2008-03-14,Shop1,6054.86
2008-03-13,Shop1,751.35
2008-03-12,Shop1,2914.01
2008-03-11,Shop1,1545.6
2008-03-10,Shop1,5501.18
2008-03-08,Shop1,3251.25
2008-03-07,Shop1,3209.28
2008-03-06,Shop1,2278.15
2008-03-05,Shop1,3738.82
2008-03-04,Shop1,3243.03
2008-03-03,Shop1,2969.47
2008-03-01,Shop1,7017.22
2008-02-29,Shop1,5281.07
2008-02-28,Shop1,1816.06
2008-02-27,Shop1,3750.71
2008-02-26,Shop1,1804.81
2008-02-25,Shop1,3217.92
2008-02-23,Shop1,6638.84
2008-02-22,Shop1,685.39
2008-02-21,Shop1,1697.93
2008-02-20,Shop1,1064.23
2008-02-19,Shop1,3486.93
2008-02-18,Shop1,5424.84
2008-02-16,Shop1,5888.52
2008-02-15,Shop1,1644.86
2008-02-14,Shop1,392.32
2008-02-13,Shop1,2660.22
2008-02-12,Shop1,386.2
2008-02-11,Shop1,4750.41
2008-02-09,Shop1,2225.66
2008-02-08,Shop1,3744.46
2008-02-07,Shop1,1029.74
2008-02-06,Shop1,530.46
2008-02-05,Shop1,1935.14
2008-02-04,Shop1,4309.63
2008-02-02,Shop1,7244.0
2008-02-01,Shop1,2717.13
2008-01-31,Shop1,929.04
2008-01-30,Shop1,912.7
2008-01-29,Shop1,3302.67
2008-01-28,Shop1,1960.46
2008-01-26,Shop1,7195.74
2008-01-25,Shop1,3471.99
2008-01-24,Shop1,563.41
2008-01-23,Shop1,1017.24
2008-01-22,Shop1,1963.3
2008-01-21,Shop1,4582.84
2008-01-19,Shop1,4186.5
2008-01-18,Shop1,1343.05
2008-01-17,Shop1,2172.34
2008-01-16,Shop1,2953.26
2008-01-15,Shop1,3361.71
2008-01-14,Shop1,3140.54
2008-01-12,Shop1,6146.91
2008-01-11,Shop1,2896.68
2008-01-10,Shop1,5075.03
2008-01-09,Shop1,2697.54
2008-01-08,Shop1,4109.75
2008-01-07,Shop1,2666.37
2008-01-05,Shop1,6281.59
2008-01-04,Shop1,4252.83
2008-01-03,Shop1,2431.07
2008-01-02,Shop1,1299.45
2007-12-31,Shop1,1410.85
2007-12-29,Shop1,4120.58
2007-12-28,Shop1,4516.71
2007-12-27,Shop1,5150.49
2007-12-26,Shop1,4347.07
2007-12-24,Shop1,353.15
2007-12-22,Shop1,5410.81
2007-12-21,Shop1,3193.88
2007-12-20,Shop1,2085.02
2007-12-19,Shop1,3313.17
2007-12-18,Shop1,5655.59
2007-12-17,Shop1,3271.16
2007-12-15,Shop1,6632.85
2007-12-14,Shop1,2094.69
2007-12-13,Shop1,1468.03
2007-12-12,Shop1,3845.89
2007-12-11,Shop1,4957.88
2007-12-10,Shop1,3189.69
2007-12-08,Shop1,5249.55
2007-12-07,Shop1,5070.44
2007-12-06,Shop1,7226.24
2007-12-05,Shop1,1117.25
2007-12-04,Shop1,5951.81
2007-12-03,Shop1,1988.64
2007-12-01,Shop1,4345.51
2007-11-30,Shop1,5928.4
2007-11-29,Shop1,2461.3
2007-11-28,Shop1,1987.45
2007-11-27,Shop1,4202.6
2007-11-26,Shop1,636.06
2007-11-24,Shop1,4852.3
2007-11-23,Shop1,10372.31
2007-11-21,Shop1,3254.79
2007-11-20,Shop1,3272.99
2007-11-19,Shop1,2790.29
2007-11-17,Shop1,4378.3
2007-11-16,Shop1,3888.95
2007-11-15,Shop1,3282.37
2007-11-14,Shop1,4150.61
2007-11-13,Shop1,5596.14
2007-11-12,Shop1,4566.28
2007-11-10,Shop1,9677.76
2007-11-09,Shop1,4303.7
2007-11-08,Shop1,2843.8
2007-11-07,Shop1,5311.76
2007-11-06,Shop1,3393.59
2007-11-05,Shop1,4355.31
2007-11-03,Shop1,2821.21
2007-11-02,Shop1,5273.63
2007-11-01,Shop1,1381.52
2007-10-31,Shop1,6169.14
2007-10-30,Shop1,3646.24
2007-10-29,Shop1,5130.17
2007-10-27,Shop1,7239.8
2007-10-26,Shop1,4218.2
2007-10-25,Shop1,1289.74
2007-10-24,Shop1,3482.8
2007-10-23,Shop1,2676.48
2007-10-22,Shop1,5655.89
2007-10-20,Shop1,8227.72
2007-10-19,Shop1,1433.92
2007-10-18,Shop1,1968.05
2007-10-17,Shop1,4582.63
2007-10-16,Shop1,5372.16
2007-10-15,Shop1,988.96
2007-10-13,Shop1,3262.58
2007-10-12,Shop1,7727.12
2007-10-11,Shop1,1276.63
2007-10-10,Shop1,2301.38
2007-10-09,Shop1,6197.54
2007-10-08,Shop1,5899.71
2007-10-06,Shop1,7354.14
2007-10-05,Shop1,6670.03
2007-10-04,Shop1,1158.39
2007-10-03,Shop1,2721.2
2007-10-02,Shop1,3523.25
2007-10-01,Shop1,1463.39
2007-09-29,Shop1,6680.74
2007-09-28,Shop1,5703.42
2007-09-27,Shop1,2083.41
2007-09-26,Shop1,3278.89
2007-09-25,Shop1,3417.73
2007-09-24,Shop1,4058.76
2007-09-22,Shop1,4070.81
2007-09-21,Shop1,4390.47
2007-09-20,Shop1,2971.89
2007-09-19,Shop1,1888.19
2007-09-18,Shop1,5946.86
2007-09-17,Shop1,4157.21
2007-09-15,Shop1,4508.63
2007-09-14,Shop1,6037.88
2007-09-13,Shop1,1766.84
2007-09-12,Shop1,2003.78
2007-09-11,Shop1,4201.21
2007-09-10,Shop1,1386.73
2007-09-08,Shop1,2503.14
2007-09-07,Shop1,3082.71
2007-09-06,Shop1,3407.7
2007-09-05,Shop1,1802.67
2007-09-04,Shop1,4505.53
2007-09-01,Shop1,2832.62
2007-08-31,Shop1,6055.4
2007-08-30,Shop1,2828.94
2007-08-29,Shop1,3019.19
2007-08-28,Shop1,1790.57
2007-08-27,Shop1,5057.28
2007-08-25,Shop1,7043.72
2007-08-24,Shop1,3997.38
2007-08-23,Shop1,3058.7
2007-08-22,Shop1,3259.58
2007-08-21,Shop1,5500.19
2007-08-20,Shop1,3921.21
2007-08-18,Shop1,6167.64
2007-08-17,Shop1,6609.74
2007-08-16,Shop1,3567.8
2007-08-15,Shop1,2442.31
2007-08-14,Shop1,2693.79
2007-08-13,Shop1,5123.28
2007-08-11,Shop1,4305.11
2007-08-10,Shop1,4505.4
2007-08-09,Shop1,3570.42
2007-08-08,Shop1,3316.41
2007-08-07,Shop1,5581.39
2007-08-06,Shop1,1460.43
2007-08-04,Shop1,4952.61
2007-08-03,Shop1,2736.95
2007-08-02,Shop1,2785.8
2007-08-01,Shop1,2143.3
2007-07-31,Shop1,5836.08
2007-07-30,Shop1,3535.72
2007-07-28,Shop1,4617.77
2007-07-27,Shop1,4024.04
2007-07-26,Shop1,1059.38
2007-07-25,Shop1,2829.83
2007-07-24,Shop1,4585.02
2007-07-23,Shop1,3973.47
2007-07-21,Shop1,4560.14
